Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
17,96,No,9,Low,Medium,Neutral,2,Male,68,67,90,90,88,62,B+
17,60,Yes,7,Medium,Medium,Positive,4,Female,65,59,88,80,56,54,B-
15,99,Yes,5,Medium,Medium,Neutral,2,Male,62,75,81,82,66,61,B+
25,79,Yes,9,Medium,Medium,Positive,2,Male,61,66,80,83,49,59,B
16,92,Yes,6,Low,Medium,Positive,4,Female,64,64,85,82,53,60,B+
24,65,Yes,7,Medium,Medium,Neutral,1,Female,65,63,83,84,47,57,B
18,76,Yes,10,High,Medium,Negative,4,Male,65,63,86,89,77,60,B+
8,71,Yes,5,Medium,Medium,Neutral,4,Female,65,67,85,78,72,54,B-
17,72,No,8,High,High,Neutral,3,Male,71,63,83,82,91,58,B
13,65,Yes,6,Medium,Medium,Positive,3,Female,66,65,81,84,68,55,B
20,92,No,6,Medium,Medium,Neutral,5,Female,77,74,87,90,77,62,B+
13,60,No,7,Medium,Medium,Negative,3,Female,64,60,78,81,65,54,B-
26,73,No,8,Medium,Low,Neutral,5,Male,64,72,83,81,86,62,B+
19,67,No,8,High,Low,Positive,3,Male,71,61,84,79,91,57,B
19,84,No,9,High,Medium,Positive,3,Female,63,74,83,81,67,58,B
24,70,No,6,Low,Medium,Neutral,1,Female,69,68,84,81,49,57,B
26,70,Yes,5,Medium,Low,Positive,3,Male,76,68,87,84,53,61,B+
20,80,Yes,6,High,Medium,Positive,3,Female,70,65,86,85,81,60,B+
15,86,Yes,8,Low,High,Positive,5,Male,62,68,88,81,61,61,B+
9,65,Yes,7,Medium,Medium,Positive,4,Male,58,61,81,78,84,54,B-
16,67,Yes,4,High,High,Positive,4,Male,76,77,82,89,82,62,B+
16,70,Yes,4,High,Medium,Neutral,3,Male,64,60,79,84,80,57,B
21,99,Yes,7,Medium,Medium,Positive,4,Male,75,75,88,81,86,67,A-
18,76,No,8,Low,Medium,Neutral,4,Female,70,67,87,82,83,59,B
24,84,No,6,Medium,Medium,Negative,2,Male,72,68,84,83,77,61,B+
16,70,Yes,8,High,Medium,Neutral,3,Male,67,65,83,78,45,58,B
20,80,Yes,5,Medium,Medium,Negative,3,Female,66,66,81,83,71,59,B
27,63,No,7,Medium,High,Positive,2,Female,66,70,87,85,75,59,B
22,61,No,7,High,Low,Neutral,2,Female,70,68,88,88,93,58,B
20,79,No,8,Medium,Medium,Neutral,4,Male,70,69,86,80,78,60,B+
16,76,Yes,5,Medium,High,Positive,4,Female,65,55,83,78,74,58,B
16,65,No,5,Medium,High,Positive,3,Male,69,65,85,80,72,56,B
15,88,No,8,Medium,High,Neutral,2,Male,67,62,87,79,50,60,B+
17,100,Yes,5,Low,Medium,Neutral,4,Male,67,73,87,82,66,63,B+
25,76,Yes,6,Low,Medium,Positive,3,Male,66,74,86,83,52,61,B+
19,85,Yes,9,High,Medium,Neutral,3,Male,63,63,83,85,48,59,B
12,99,Yes,7,Low,Low,Negative,1,Female,67,67,84,86,61,60,B+
31,93,No,8,Low,High,Neutral,1,Male,79,71,90,88,77,65,A-
22,79,Yes,8,Medium,Medium,Negative,2,Female,65,73,87,85,88,61,B+
12,89,No,8,Medium,High,Neutral,2,Male,68,67,83,82,86,59,B
17,65,No,7,Medium,Medium,Neutral,4,Male,60,69,84,78,60,55,B
21,80,Yes,6,Medium,Medium,Negative,4,Male,65,67,81,81,47,58,B
30,71,No,10,Low,Medium,Neutral,4,Female,61,69,87,82,65,60,B+
13,66,Yes,7,Low,Medium,Negative,2,Female,62,63,78,79,61,55,B
26,77,Yes,7,Low,Medium,Neutral,3,Female,66,70,85,84,64,59,B
28,65,No,8,High,Medium,Positive,3,Female,70,62,84,82,73,60,B+
16,88,Yes,6,Medium,High,Positive,3,Female,70,69,91,86,47,61,B+
18,78,Yes,6,Medium,Medium,Negative,4,Female,62,66,89,79,64,59,B
14,81,No,9,Medium,Medium,Positive,4,Female,74,71,83,80,73,61,B+
19,66,No,6,Medium,Medium,Negative,5,Male,64,62,80,79,67,55,B
24,83,No,8,Medium,Medium,Positive,3,Male,70,65,84,86,54,61,B+
27,99,Yes,7,Low,Medium,Positive,2,Male,72,72,88,82,53,64,B+
16,64,No,7,Medium,High,Neutral,4,Male,62,60,85,83,60,56,B
8,71,No,8,High,High,Positive,2,Male,64,56,80,86,50,55,B
20,95,Yes,7,Low,Low,Positive,3,Male,72,72,90,86,57,62,B+
22,63,Yes,4,Medium,Medium,Positive,3,Male,55,65,81,75,49,55,B
21,95,Yes,9,Medium,Medium,Positive,3,Female,70,73,83,91,65,64,B+
18,81,Yes,6,Medium,Medium,Positive,4,Male,69,74,87,85,81,62,B+
21,76,Yes,7,Low,High,Positive,2,Male,68,64,84,80,59,59,B
29,72,No,5,Low,Medium,Neutral,4,Female,70,60,79,84,45,57,B
22,72,No,6,Low,High,Neutral,3,Male,62,65,80,82,73,58,B
18,72,No,6,High,High,Positive,1,Male,67,67,86,80,80,61,B+
17,95,No,7,High,Medium,Neutral,3,Male,68,67,81,86,65,62,B+
19,89,Yes,6,Low,Medium,Neutral,3,Male,65,68,83,82,60,61,B+
30,87,Yes,10,Low,Low,Neutral,4,Male,70,70,89,82,70,64,B+
19,92,No,7,Medium,Medium,Neutral,5,Male,70,60,85,78,50,59,B
20,70,No,8,Medium,High,Positive,3,Male,61,64,89,83,77,58,B
27,78,No,8,Medium,Medium,Positive,3,Male,75,69,86,88,80,65,A-
32,91,Yes,4,Medium,High,Neutral,2,Female,68,76,87,87,61,68,A-
23,72,Yes,6,Low,Medium,Negative,3,Male,65,65,85,84,87,60,B+
20,86,No,6,Low,Medium,Neutral,2,Male,66,72,85,86,92,60,B+
20,95,No,6,High,Medium,Neutral,3,Female,79,76,86,85,60,63,B+
6,76,Yes,8,Medium,Medium,Neutral,3,Male,64,67,81,78,58,57,B
24,63,Yes,8,High,Medium,Positive,3,Female,56,60,85,84,80,58,B
21,81,Yes,7,Medium,High,Negative,3,Male,60,74,88,87,80,61,B+
23,74,No,7,Medium,Low,Neutral,2,Female,68,73,80,77,71,60,B+
16,87,Yes,10,Medium,High,Positive,1,Male,70,67,86,81,91,59,B
18,98,No,7,Low,Medium,Neutral,1,Male,72,74,85,87,52,62,B+
18,79,No,4,Low,Medium,Negative,1,Female,66,63,85,81,69,57,B
26,79,Yes,8,High,Medium,Negative,3,Female,74,62,88,83,47,61,B+
18,86,No,8,Low,High,Negative,3,Male,67,66,87,81,48,61,B+
32,64,Yes,9,Low,Medium,Positive,3,Female,70,72,88,79,48,58,B
23,70,Yes,8,Medium,Medium,Positive,2,Male,59,60,78,85,70,58,B
12,97,Yes,6,Medium,Medium,Negative,2,Male,62,66,87,84,74,58,B
19,87,No,8,Low,High,Neutral,2,Female,60,68,89,85,45,60,B+
16,61,Yes,7,Medium,Medium,Negative,3,Female,63,62,89,86,77,56,B
7,68,No,9,Medium,High,Positive,3,Female,63,61,81,82,69,55,B
30,87,Yes,9,High,High,Neutral,4,Male,74,74,83,87,56,66,A-
24,91,Yes,7,High,Medium,Neutral,3,Male,73,71,88,86,46,65,A-
23,94,No,8,High,Low,Neutral,6,Female,68,67,83,88,53,64,B+
21,72,No,9,High,Medium,Neutral,4,Male,67,68,84,87,75,60,B+
12,97,Yes,7,Medium,Medium,Neutral,2,Male,60,70,82,81,78,59,B
17,82,Yes,10,High,Medium,Positive,2,Male,75,72,85,90,77,61,B+
25,88,Yes,9,Low,Medium,Negative,4,Male,70,68,88,83,53,63,B+
14,84,Yes,6,Medium,Medium,Neutral,2,Male,65,62,87,83,91,59,B
5,65,No,7,Medium,Medium,Negative,2,Male,64,56,82,80,66,49,C+
19,99,Yes,8,High,High,Positive,3,Female,66,77,89,86,83,64,B+
19,65,No,10,Medium,High,Positive,3,Female,60,67,86,82,53,57,B
21,70,No,8,Low,Medium,Positive,3,Male,61,68,79,81,69,58,B
24,93,Yes,7,High,Medium,Neutral,1,Male,71,74,88,83,71,63,B+
24,85,Yes,9,Medium,Medium,Positive,2,Male,73,72,84,88,84,63,B+
22,94,Yes,7,Medium,High,Neutral,4,Male,75,72,87,83,76,64,B+
27,81,Yes,6,Medium,Medium,Positive,5,Female,83,73,87,88,65,63,B+
11,75,No,8,Medium,Medium,Neutral,3,Female,53,61,83,82,59,55,B
23,97,Yes,6,Low,Medium,Positive,3,Female,76,68,86,86,94,65,A-
24,61,No,10,Low,Medium,Positive,3,Female,60,65,82,83,59,55,B
13,94,Yes,7,High,High,Neutral,4,Male,65,72,81,84,51,60,B+
11,69,Yes,8,Low,Medium,Negative,2,Male,56,55,76,83,60,51,B-
16,94,Yes,6,Medium,High,Negative,4,Female,66,73,86,89,61,62,B+
16,66,No,9,Medium,High,Positive,4,Female,69,67,76,78,51,53,B-
25,83,Yes,7,High,Medium,Negative,4,Male,77,73,88,87,80,65,A-
16,96,No,7,Medium,Low,Negative,3,Male,67,64,84,76,76,59,B
15,79,Yes,7,Medium,Medium,Positive,3,Female,73,67,83,92,61,59,B
16,90,Yes,5,Low,Medium,Negative,4,Male,63,68,86,85,95,62,B+
27,92,Yes,7,Low,Medium,Positive,4,Female,65,69,91,88,78,63,B+
20,89,Yes,8,Medium,High,Positive,1,Female,61,72,91,83,80,63,B+
19,97,No,5,Low,Low,Negative,3,Male,68,65,90,86,73,63,B+
19,78,Yes,9,Medium,High,Negative,2,Female,69,63,85,86,73,60,B+
28,67,Yes,7,Medium,Medium,Neutral,3,Female,68,68,83,78,46,60,B+
16,62,No,7,High,Medium,Neutral,3,Female,61,60,80,82,84,52,B-
21,66,Yes,7,Medium,Medium,Neutral,4,Male,60,67,88,91,51,58,B
19,82,No,5,Medium,Medium,Negative,3,Male,73,75,85,83,85,61,B+
35,67,Yes,6,Low,Medium,Positive,3,Male,73,72,85,82,72,64,B+
14,62,No,5,Medium,Medium,Neutral,3,Male,65,64,84,84,59,54,B-
18,61,Yes,6,Medium,Medium,Negative,3,Male,55,60,79,82,91,56,B
13,93,Yes,7,Low,High,Neutral,3,Female,69,70,89,77,46,60,B+
26,84,No,7,Medium,High,Neutral,4,Male,65,68,91,88,59,62,B+
30,74,No,8,Low,Medium,Positive,3,Male,69,71,87,83,89,63,B+
30,96,Yes,4,High,Low,Negative,3,Male,72,69,92,83,69,62,B+
27,63,Yes,7,Medium,High,Neutral,4,Female,67,70,89,82,75,59,B
19,99,Yes,7,Low,Medium,Positive,4,Female,67,66,78,82,82,63,B+
18,85,Yes,6,Low,High,Neutral,2,Male,68,60,84,86,52,60,B+
10,67,No,6,Medium,High,Neutral,2,Female,55,61,87,81,56,54,B-
32,87,Yes,9,Medium,Low,Neutral,2,Male,80,76,85,89,95,67,A-
23,91,Yes,10,Low,High,Negative,3,Male,70,71,90,83,57,63,B+
17,77,Yes,4,Low,Medium,Positive,4,Female,72,71,86,87,72,59,B
28,94,Yes,6,High,High,Positive,1,Female,72,75,88,81,60,66,A-
14,66,Yes,5,Medium,Medium,Negative,2,Male,61,61,79,82,88,55,B
22,71,Yes,7,Low,High,Neutral,2,Female,63,58,83,82,93,58,B
19,64,No,9,Low,High,Neutral,3,Female,67,62,81,84,52,55,B
24,68,Yes,8,Medium,Low,Positive,4,Male,62,68,86,82,75,57,B
20,70,Yes,7,Medium,Medium,Negative,2,Male,67,62,82,79,86,56,B
11,97,No,7,Medium,Medium,Positive,4,Male,68,70,82,82,86,62,B+
20,63,No,7,Low,High,Negative,5,Male,55,65,79,84,67,56,B
26,77,Yes,8,Medium,Medium,Neutral,4,Male,65,64,83,82,56,60,B+
20,81,No,8,Medium,Medium,Neutral,2,Female,61,68,82,87,64,58,B
25,96,No,8,Medium,Medium,Neutral,1,Male,72,77,86,83,83,64,B+
14,100,Yes,4,Medium,Medium,Neutral,3,Female,67,71,87,86,95,64,B+
20,90,No,7,High,High,Positive,4,Male,74,66,84,82,73,62,B+
16,99,Yes,7,Medium,High,Neutral,3,Male,72,71,84,82,55,64,B+
24,91,Yes,8,Medium,Medium,Neutral,5,Male,68,61,86,85,47,61,B+
20,99,Yes,7,Medium,Medium,Neutral,0,Male,74,72,88,89,92,63,B+
24,88,Yes,8,Medium,High,Neutral,3,Male,76,73,85,80,69,64,B+
27,63,Yes,6,Medium,Medium,Positive,4,Female,69,75,84,89,81,61,B+
24,76,No,8,Medium,Medium,Positive,4,Female,66,69,87,86,78,62,B+
22,86,Yes,9,Medium,Low,Positive,2,Male,64,73,89,83,90,64,B+
14,74,No,5,Low,High,Positive,3,Female,61,61,82,77,58,56,B
20,71,No,5,Medium,Medium,Positive,4,Male,64,65,85,89,67,59,B
17,83,No,8,Medium,Medium,Positive,3,Male,68,62,83,82,91,60,B+
18,97,Yes,7,Medium,Medium,Positive,3,Male,70,71,80,85,74,64,B+
18,61,No,9,Medium,Medium,Neutral,2,Female,63,59,82,78,49,52,B-
14,91,Yes,7,Medium,Medium,Neutral,2,Male,65,69,88,87,55,60,B+
8,89,No,8,Medium,Medium,Positive,4,Male,67,65,84,83,57,59,B
16,99,Yes,6,High,High,Positive,3,Female,78,73,89,81,95,65,A-
21,97,No,8,Low,High,Neutral,3,Female,73,70,87,83,56,63,B+
12,90,Yes,8,Low,Medium,Neutral,3,Female,69,68,87,85,88,61,B+
20,81,No,6,Low,Low,Positive,2,Female,61,64,85,74,49,56,B
31,68,No,9,Medium,High,Neutral,2,Female,67,70,85,90,54,62,B+
26,82,No,4,Low,Low,Positive,3,Male,64,70,87,86,89,60,B+
30,91,Yes,7,Low,High,Positive,3,Female,74,75,88,92,90,68,A-
22,96,Yes,5,Medium,High,Positive,2,Female,71,66,85,85,54,60,B+
27,92,Yes,5,Medium,High,Positive,3,Male,74,74,88,86,56,67,A-
16,68,Yes,8,Medium,High,Positive,4,Male,61,64,90,84,72,59,B
16,84,Yes,5,Medium,Medium,Neutral,1,Male,74,64,84,81,48,58,B
4,73,Yes,5,High,High,Negative,1,Male,62,68,84,79,92,53,B-
27,60,No,8,High,Medium,Negative,4,Female,58,61,80,88,63,56,B
29,68,Yes,5,Low,High,Neutral,2,Male,68,69,83,86,69,62,B+
17,65,No,9,Medium,Medium,Positive,2,Male,65,63,82,78,50,57,B
18,94,Yes,8,Medium,Medium,Positive,4,Female,77,68,85,87,47,61,B+
22,71,Yes,8,Low,High,Neutral,2,Male,61,65,84,83,51,58,B
27,98,No,4,Medium,Medium,Positive,3,Female,79,76,88,88,77,67,A-
10,75,Yes,8,Medium,Medium,Positive,2,Male,72,60,87,83,85,58,B
22,60,Yes,5,Medium,Medium,Negative,2,Female,59,65,84,83,47,54,B-
18,71,Yes,6,Medium,High,Positive,3,Male,66,69,87,88,76,59,B
21,65,Yes,6,High,High,Positive,3,Male,63,63,89,80,86,60,B+
23,64,Yes,9,Medium,High,Positive,3,Male,66,59,86,83,67,59,B
19,63,No,6,High,Medium,Positive,2,Male,70,66,88,84,93,62,B+
19,84,Yes,7,Low,Medium,Neutral,3,Female,69,65,82,87,51,58,B
19,68,No,6,Medium,Medium,Neutral,3,Female,71,75,82,80,61,58,B
26,74,No,6,Medium,Medium,Neutral,3,Female,64,69,82,81,57,59,B
23,94,No,5,Low,High,Neutral,2,Male,65,67,87,85,95,66,A-
21,77,Yes,7,Medium,High,Negative,2,Female,65,62,81,83,60,57,B
12,97,Yes,7,Low,High,Positive,5,Female,69,68,84,83,64,60,B+
18,80,Yes,8,High,High,Positive,1,Male,69,69,85,89,87,60,B+
25,76,Yes,7,Medium,Medium,Positive,4,Female,67,64,84,83,91,61,B+
20,90,Yes,7,Medium,High,Positive,3,Male,73,71,86,85,92,64,B+
24,63,Yes,8,Medium,High,Negative,3,Male,72,62,85,81,73,57,B
31,64,Yes,6,Medium,Medium,Positive,2,Female,70,64,90,84,78,60,B+
26,86,No,5,Medium,High,Positive,1,Female,67,70,85,84,62,61,B+
21,79,Yes,8,High,High,Negative,3,Male,66,70,88,81,75,60,B+
17,92,Yes,6,High,High,Positive,2,Male,70,74,84,86,60,63,B+
5,97,Yes,7,Medium,Medium,Neutral,3,Female,72,67,80,84,82,57,B
19,76,Yes,6,Medium,Medium,Neutral,4,Female,63,62,83,83,60,56,B
18,84,No,6,Medium,Medium,Neutral,4,Male,72,74,85,84,89,64,B+
22,80,No,4,Low,Medium,Neutral,3,Male,63,66,88,81,52,57,B
19,99,No,8,High,Medium,Positive,4,Male,76,71,84,83,74,63,B+
18,93,No,4,High,Medium,Negative,3,Female,80,69,85,82,71,63,B+
9,96,Yes,9,Medium,Medium,Neutral,1,Male,70,66,79,80,58,60,B+
14,70,Yes,9,Low,High,Negative,4,Male,63,63,77,84,46,55,B
23,91,No,6,Low,High,Positive,2,Male,70,78,84,85,52,62,B+
30,71,No,9,Low,Medium,Positive,1,Female,59,71,86,83,93,62,B+
19,68,No,10,Low,Medium,Positive,3,Female,66,61,84,82,92,55,B
22,98,No,7,High,Medium,Neutral,1,Female,72,68,83,82,51,63,B+
26,61,Yes,8,High,High,Positive,3,Male,69,65,86,84,64,59,B
15,99,No,7,Low,Medium,Positive,3,Male,67,77,87,83,68,62,B+
22,66,Yes,9,Medium,High,Negative,3,Female,64,64,84,80,69,58,B
16,93,Yes,5,Low,Medium,Negative,3,Female,65,70,81,85,60,59,B
25,71,Yes,7,Low,Medium,Positive,3,Female,75,68,88,86,91,62,B+
21,74,Yes,8,Low,Medium,Positive,5,Female,65,68,84,87,90,59,B
22,69,Yes,8,Medium,High,Positive,3,Female,75,68,84,80,46,58,B
15,83,Yes,7,Low,Medium,Neutral,2,Female,69,65,81,86,78,59,B
33,86,Yes,7,Medium,High,Neutral,3,Female,67,70,90,84,75,65,A-
14,61,Yes,7,Low,High,Negative,2,Male,62,69,84,81,88,55,B
18,63,No,8,Medium,Medium,Negative,1,Male,62,68,87,79,77,57,B
21,64,No,7,High,Medium,Negative,2,Female,52,64,78,80,68,54,B-
25,77,Yes,7,Low,Medium,Positive,2,Male,78,73,92,81,93,63,B+
17,93,No,6,Medium,High,Negative,2,Female,71,69,87,85,82,60,B+
3,96,Yes,10,Medium,Medium,Neutral,4,Male,69,74,85,85,57,59,B
28,70,Yes,6,Medium,Low,Positive,4,Male,68,67,85,85,64,59,B
25,83,Yes,8,Low,High,Neutral,3,Male,63,71,81,85,83,61,B+
10,91,Yes,10,Medium,Medium,Positive,3,Male,66,63,82,83,46,60,B+
16,72,No,5,Medium,High,Positive,3,Male,70,63,81,85,48,58,B
29,76,Yes,8,Low,High,Positive,4,Male,66,66,87,83,88,63,B+
29,81,Yes,7,Medium,Medium,Neutral,4,Female,59,74,85,89,47,62,B+
26,65,Yes,10,Medium,High,Positive,4,Male,68,60,82,85,79,61,B+
19,61,No,6,Medium,Medium,Neutral,1,Male,61,60,73,84,61,54,B-
20,66,Yes,6,Low,High,Negative,5,Male,67,55,83,84,86,58,B
19,85,No,7,Medium,Medium,Neutral,2,Female,75,69,87,89,87,64,B+
27,63,No,6,Low,Medium,Negative,3,Female,70,65,80,88,93,59,B
15,68,No,6,Medium,Medium,Positive,3,Female,64,68,86,82,50,55,B
15,74,No,10,Medium,High,Negative,2,Male,67,63,85,85,66,54,B-
26,63,Yes,7,Medium,High,Negative,2,Male,61,65,81,89,74,60,B+
20,68,Yes,6,Medium,High,Neutral,3,Female,69,70,82,86,91,59,B
28,96,No,6,High,Medium,Positive,2,Female,75,72,87,85,58,64,B+
16,61,Yes,8,High,High,Positive,3,Male,57,63,84,79,49,55,B
20,86,Yes,8,Low,Medium,Neutral,3,Male,61,63,86,85,55,60,B+
14,75,Yes,6,Medium,High,Neutral,2,Male,62,61,83,80,70,57,B
20,87,No,5,Medium,Medium,Neutral,3,Male,66,66,85,82,79,61,B+
11,84,Yes,7,High,Medium,Neutral,4,Female,71,68,84,86,80,60,B+
17,69,Yes,7,High,Low,Neutral,2,Male,61,64,84,81,49,56,B
11,94,No,6,Medium,Medium,Positive,4,Male,67,76,91,83,83,63,B+
24,80,Yes,9,Medium,Low,Negative,1,Male,65,69,83,87,78,60,B+
24,93,Yes,8,Low,High,Neutral,3,Female,77,62,94,82,65,64,B+
10,76,Yes,7,Low,Medium,Neutral,4,Female,63,64,82,81,74,55,B
28,99,Yes,6,Medium,Medium,Positive,4,Female,75,71,90,85,83,68,A-
35,91,Yes,10,Low,Medium,Neutral,5,Male,72,69,89,83,58,65,A-
20,99,Yes,5,Low,Medium,Neutral,3,Female,80,71,82,89,92,66,A-
16,81,No,6,High,Low,Positive,3,Male,62,62,84,83,52,57,B
37,79,No,6,High,Medium,Negative,1,Male,80,69,83,88,90,66,A-
12,90,Yes,7,Low,High,Neutral,2,Male,68,67,77,84,82,59,B
20,95,No,8,High,Medium,Positive,3,Female,69,65,85,83,78,62,B+
21,99,Yes,5,High,Medium,Neutral,4,Male,82,72,92,81,49,63,B+
28,73,Yes,6,Medium,Medium,Negative,0,Female,66,79,83,86,91,63,B+
22,92,No,8,Medium,High,Positive,2,Male,70,67,88,82,60,64,B+
17,68,Yes,6,High,Medium,Positive,4,Male,59,64,92,81,82,57,B
14,82,No,6,Low,High,Negative,4,Male,76,63,88,87,89,64,B+
18,67,Yes,7,High,Low,Positive,2,Male,72,63,78,84,57,56,B
14,74,Yes,6,Low,High,Neutral,4,Male,76,71,90,82,91,61,B+
20,97,No,7,Medium,High,Neutral,3,Male,77,74,91,84,76,64,B+
17,66,Yes,8,Medium,High,Negative,5,Male,65,66,90,88,78,58,B
11,85,Yes,7,Medium,Medium,Neutral,3,Male,65,70,78,85,91,59,B
28,84,Yes,9,High,Medium,Negative,3,Male,65,82,90,84,71,65,A-
17,65,Yes,8,Low,Medium,Positive,4,Male,75,72,83,83,67,58,B
12,73,No,7,Medium,Medium,Positive,3,Male,63,59,81,80,77,53,B-
19,83,No,7,High,High,Positive,4,Male,66,63,87,85,73,60,B+
20,67,No,10,High,Medium,Positive,2,Male,72,64,85,79,48,58,B
10,92,Yes,6,High,Medium,Negative,2,Female,61,61,82,82,54,57,B
22,99,Yes,7,Medium,High,Negative,4,Male,75,74,90,87,46,65,A-
14,69,No,6,Medium,Low,Positive,2,Male,62,59,80,80,50,55,B
30,67,Yes,8,Medium,Medium,Neutral,4,Female,71,67,83,82,81,60,B+
23,78,Yes,10,Medium,Medium,Positive,3,Female,68,71,90,83,45,60,B+
18,90,No,7,Low,Medium,Positive,3,Female,63,69,82,82,60,62,B+
16,71,Yes,7,Low,Low,Neutral,4,Female,66,62,84,78,67,58,B
19,61,No,7,Low,High,Negative,3,Male,68,67,85,81,92,55,B
24,82,Yes,5,Medium,Medium,Neutral,3,Male,70,63,91,80,61,62,B+
20,98,No,7,Medium,Medium,Positive,3,Female,76,72,90,82,84,65,A-
19,76,Yes,10,Low,Medium,Negative,3,Female,59,64,87,82,65,56,B
20,77,No,8,Low,Medium,Negative,3,Female,65,65,83,80,50,57,B
16,99,Yes,9,Medium,Medium,Neutral,3,Female,65,68,82,84,50,60,B+
18,88,No,9,High,High,Neutral,4,Male,74,73,84,85,67,63,B+
7,89,Yes,6,Medium,High,Neutral,2,Male,65,65,85,87,48,57,B
26,83,No,10,Medium,Medium,Neutral,2,Female,73,68,86,87,74,62,B+
22,99,No,4,Low,Medium,Negative,4,Female,78,71,87,84,70,65,A-
15,88,Yes,7,Medium,Medium,Negative,2,Female,73,68,82,89,80,62,B+
31,96,Yes,4,Medium,Medium,Neutral,5,Female,77,78,93,81,54,68,A-
21,88,No,4,Low,Medium,Positive,2,Male,63,65,82,84,75,60,B+
14,89,Yes,8,High,Medium,Neutral,3,Male,68,71,78,83,54,60,B+
22,72,Yes,9,High,Medium,Neutral,3,Male,63,65,80,81,60,57,B
22,91,No,4,Medium,High,Negative,3,Male,67,67,84,81,76,61,B+
17,72,Yes,7,High,Medium,Neutral,5,Male,65,69,87,81,89,59,B
23,83,No,5,Medium,Medium,Negative,2,Male,66,67,91,85,69,62,B+
18,70,Yes,7,Medium,High,Positive,3,Male,57,68,81,86,55,58,B
23,93,Yes,9,High,Low,Negative,3,Female,68,71,84,88,89,63,B+
9,64,Yes,10,Low,Medium,Negative,3,Male,59,56,78,76,63,50,B-
17,93,No,8,Low,High,Negative,3,Male,64,72,83,86,82,62,B+
30,84,Yes,5,Low,Low,Positive,2,Female,71,73,94,83,61,63,B+
15,67,Yes,5,Medium,Medium,Negative,2,Male,73,68,86,76,60,56,B
16,82,No,7,Medium,Low,Neutral,3,Female,72,70,83,85,77,59,B
17,71,Yes,6,Medium,Medium,Positive,3,Male,72,66,83,82,53,57,B
13,73,No,8,Medium,High,Neutral,3,Female,68,62,77,83,88,58,B
7,74,No,10,High,Medium,Positive,4,Male,70,73,80,84,64,57,B
19,63,Yes,6,High,Medium,Neutral,4,Male,60,58,79,86,46,55,B
21,99,Yes,6,Low,Medium,Positive,2,Female,69,75,88,87,60,64,B+
20,61,No,5,Medium,Medium,Neutral,2,Female,53,66,83,74,84,57,B
19,86,Yes,7,High,High,Neutral,2,Male,78,69,85,90,88,65,A-
20,75,No,7,Medium,Medium,Negative,2,Female,72,64,83,78,73,57,B
26,86,Yes,7,Medium,High,Neutral,4,Male,69,71,89,90,60,64,B+
19,74,Yes,8,High,High,Neutral,4,Female,68,73,85,83,71,61,B+
17,87,Yes,8,Medium,Low,Negative,2,Male,66,66,86,82,87,61,B+
18,89,No,7,Medium,Medium,Positive,3,Male,71,68,82,89,61,61,B+
23,88,No,7,Medium,High,Negative,3,Male,75,62,86,88,64,62,B+
28,65,Yes,7,High,High,Positive,3,Male,60,74,82,80,72,60,B+
16,86,No,7,Low,Medium,Positive,4,Male,69,63,84,83,89,59,B
21,71,Yes,6,Medium,Medium,Neutral,4,Male,65,67,83,80,74,58,B
22,61,No,5,High,Low,Neutral,2,Male,64,63,80,87,55,56,B
14,77,No,7,Medium,High,Negative,2,Male,65,62,81,80,49,55,B
20,77,No,6,Medium,Low,Neutral,1,Male,67,71,78,80,50,60,B+
11,79,Yes,8,Medium,Medium,Neutral,4,Female,66,72,88,77,93,58,B
22,72,No,7,Medium,Medium,Positive,4,Female,66,68,83,86,83,59,B
18,73,Yes,8,Medium,Medium,Neutral,1,Female,69,67,80,81,70,57,B
21,62,Yes,5,Medium,Medium,Positive,4,Female,70,69,82,83,79,60,B+
20,87,No,10,Medium,Medium,Neutral,2,Female,69,71,88,81,51,60,B+
14,83,No,4,Low,Medium,Negative,4,Male,56,60,83,85,76,54,B-
20,74,Yes,9,Medium,Medium,Neutral,5,Male,65,70,83,85,86,59,B
13,88,Yes,7,Medium,Medium,Negative,4,Male,71,71,84,86,48,59,B
28,81,Yes,6,Medium,Medium,Positive,2,Male,68,71,91,87,60,60,B+
12,79,No,5,High,Low,Positive,5,Female,68,62,79,86,51,57,B
19,80,No,6,Low,Medium,Neutral,3,Male,73,64,84,82,58,57,B
14,85,No,7,Medium,High,Positive,2,Male,73,69,81,80,84,60,B+
23,86,No,7,Low,High,Neutral,3,Female,69,64,86,88,62,61,B+
18,72,No,9,Medium,Medium,Neutral,4,Male,63,70,80,83,79,57,B
17,66,Yes,7,Medium,Medium,Negative,3,Male,52,64,87,80,84,56,B
25,66,Yes,7,Medium,High,Neutral,3,Male,68,70,86,88,86,61,B+
20,86,No,8,Low,Medium,Negative,2,Female,64,63,87,85,89,57,B
23,95,Yes,7,High,Medium,Neutral,4,Female,73,66,85,89,75,63,B+
14,76,No,7,Medium,Medium,Positive,3,Male,64,63,85,75,59,57,B
12,67,No,7,Medium,Medium,Neutral,2,Male,59,61,80,80,53,52,B-
21,90,Yes,8,Medium,High,Neutral,2,Male,64,74,80,85,70,64,B+
18,93,Yes,6,Medium,Medium,Negative,5,Male,64,68,79,80,50,60,B+
